symbol,exchange,timestamp,funding_rate
ANIMEUSDT,gateio,2025-05-27T08:00:00Z,0.00005
ANIMEUSDT,gateio,2025-05-27T00:00:00Z,0.00005
ANIMEUSDT,gateio,2025-05-26T16:00:00Z,0.00005
ANIMEUSDT,gateio,2025-05-26T08:00:00Z,0.000027
ANIMEUSDT,gateio,2025-05-26T04:00:00Z,0.00005
AMPUSDT,gateio,2025-06-25T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-25T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-24T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-24T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-24T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-24T08:00:00Z,-0.000481
AMPUSDT,gateio,2025-06-24T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-24T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-23T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-23T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-23T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-23T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-23T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-23T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-22T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-22T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-22T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-22T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-22T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-22T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-21T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-21T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-21T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-21T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-21T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-21T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-20T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-20T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-20T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-20T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-20T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-20T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-19T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-19T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-19T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-19T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-19T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-19T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-18T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-18T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-18T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-18T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-18T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-18T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-17T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-17T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-17T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-17T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-17T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-17T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-16T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-16T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-16T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-16T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-16T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-16T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-15T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-15T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-15T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-15T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-15T00:00:00Z,-0.000382
AMPUSDT,bitget,2025-06-15T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-14T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-14T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-14T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-14T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-14T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-14T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-13T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-13T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-13T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-13T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-13T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-13T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-12T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-12T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-12T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-12T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-12T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-12T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-11T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-11T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-11T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-11T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-11T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-11T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-10T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-10T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-10T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-10T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-10T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-10T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-09T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-09T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-09T08:00:00Z,0.00005
AMPUSDT,bitget,2025-06-09T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-09T00:00:00Z,0.00005
AMPUSDT,bitget,2025-06-09T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-08T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-08T16:00:00Z,0.00005
AMPUSDT,bitget,2025-06-08T12:00:00Z,0.00005
AMPUSDT,gateio,2025-06-08T08:00:00Z,0.000029
AMPUSDT,gateio,2025-06-08T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-07T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-07T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-07T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-06T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-06T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-06T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-05T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-05T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-05T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-04T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-04T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-04T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-03T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-03T08:00:00Z,0.000021
AMPUSDT,gateio,2025-06-03T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-02T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-02T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-02T00:00:00Z,0.00005
AMPUSDT,gateio,2025-06-01T16:00:00Z,0.00005
AMPUSDT,gateio,2025-06-01T08:00:00Z,0.00005
AMPUSDT,gateio,2025-06-01T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-31T16:00:00Z,0.00005
AMPUSDT,gateio,2025-05-31T08:00:00Z,0.00005
AMPUSDT,gateio,2025-05-31T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-30T16:00:00Z,0.00005
AMPUSDT,gateio,2025-05-30T08:00:00Z,0.000016
AMPUSDT,gateio,2025-05-30T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-29T16:00:00Z,0.00005
AMPUSDT,gateio,2025-05-29T08:00:00Z,0.00005
AMPUSDT,gateio,2025-05-29T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-28T16:00:00Z,0.00005
AMPUSDT,gateio,2025-05-28T08:00:00Z,0.00005
AMPUSDT,gateio,2025-05-28T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-27T16:00:00Z,-0.000186
AMPUSDT,gateio,2025-05-27T08:00:00Z,0.00005
AMPUSDT,gateio,2025-05-27T00:00:00Z,0.00005
AMPUSDT,gateio,2025-05-26T16:00:00Z,0.00005
AMPUSDT,gateio,2025-05-26T08:00:00Z,0.00005
AMPUSDT,gateio,2025-05-26T04:00:00Z,0.00005
ALTUSDT,gateio,2025-06-25T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-25T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-24T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-24T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-24T08:00:00Z,-0.000038
ALTUSDT,bitget,2025-06-24T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-24T00:00:00Z,0.000018
ALTUSDT,bitget,2025-06-24T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-23T16:00:00Z,0.000015
ALTUSDT,bitget,2025-06-23T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-23T08:00:00Z,-0.000097
ALTUSDT,bitget,2025-06-23T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-23T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-23T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-22T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-22T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-22T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-22T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-22T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-22T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-21T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-21T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-21T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-21T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-21T00:00:00Z,-0.000129
ALTUSDT,bitget,2025-06-21T00:00:00Z,-0.000091
ALTUSDT,gateio,2025-06-20T16:00:00Z,0.00001
ALTUSDT,bitget,2025-06-20T16:00:00Z,-0.000039
ALTUSDT,gateio,2025-06-20T08:00:00Z,-0.000064
ALTUSDT,bitget,2025-06-20T08:00:00Z,-0.000096
ALTUSDT,gateio,2025-06-20T00:00:00Z,-0.000264
ALTUSDT,bitget,2025-06-20T00:00:00Z,-0.000411
ALTUSDT,gateio,2025-06-19T16:00:00Z,-0.000337
ALTUSDT,bitget,2025-06-19T16:00:00Z,-0.000342
ALTUSDT,gateio,2025-06-19T08:00:00Z,-0.000987
ALTUSDT,bitget,2025-06-19T08:00:00Z,-0.000877
ALTUSDT,gateio,2025-06-19T00:00:00Z,-0.001042
ALTUSDT,bitget,2025-06-19T00:00:00Z,-0.001818
ALTUSDT,gateio,2025-06-18T16:00:00Z,-0.000674
ALTUSDT,bitget,2025-06-18T16:00:00Z,-0.000916
ALTUSDT,gateio,2025-06-18T08:00:00Z,-0.002529
ALTUSDT,bitget,2025-06-18T08:00:00Z,-0.00276
ALTUSDT,gateio,2025-06-18T00:00:00Z,-0.000334
ALTUSDT,bitget,2025-06-18T00:00:00Z,-0.000738
ALTUSDT,gateio,2025-06-17T16:00:00Z,-0.00409
ALTUSDT,bitget,2025-06-17T16:00:00Z,-0.003557
ALTUSDT,gateio,2025-06-17T08:00:00Z,-0.001913
ALTUSDT,bitget,2025-06-17T08:00:00Z,-0.001191
ALTUSDT,gateio,2025-06-17T00:00:00Z,-0.002224
ALTUSDT,bitget,2025-06-17T00:00:00Z,-0.001076
ALTUSDT,gateio,2025-06-16T16:00:00Z,-0.00505
ALTUSDT,bitget,2025-06-16T16:00:00Z,-0.003329
ALTUSDT,gateio,2025-06-16T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-16T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-16T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-16T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-15T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-15T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-15T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-15T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-15T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-15T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-14T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-14T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-14T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-14T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-14T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-14T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-13T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-13T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-13T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-13T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-13T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-13T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-12T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-12T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-12T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-12T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-12T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-12T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-11T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-11T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-11T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-11T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-11T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-11T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-10T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-10T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-10T08:00:00Z,0.00005
ALTUSDT,bitget,2025-06-10T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-10T00:00:00Z,0.00005
ALTUSDT,bitget,2025-06-10T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-09T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-09T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-09T08:00:00Z,-0.000105
ALTUSDT,bitget,2025-06-09T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-09T00:00:00Z,-0.000384
ALTUSDT,bitget,2025-06-09T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-08T16:00:00Z,-0.000142
ALTUSDT,bitget,2025-06-08T16:00:00Z,0.00005
ALTUSDT,bitget,2025-06-08T12:00:00Z,0.00005
ALTUSDT,gateio,2025-06-08T08:00:00Z,-0.000209
ALTUSDT,gateio,2025-06-08T00:00:00Z,0.000015
ALTUSDT,gateio,2025-06-07T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-07T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-07T00:00:00Z,-0.000098
ALTUSDT,gateio,2025-06-06T16:00:00Z,-0.000066
ALTUSDT,gateio,2025-06-06T08:00:00Z,-0.00016
ALTUSDT,gateio,2025-06-06T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-05T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-05T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-05T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-04T16:00:00Z,0.00005
ALTUSDT,gateio,2025-06-04T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-04T00:00:00Z,-0.000038
ALTUSDT,gateio,2025-06-03T16:00:00Z,-0.000006
ALTUSDT,gateio,2025-06-03T08:00:00Z,-0.000178
ALTUSDT,gateio,2025-06-03T00:00:00Z,0.00005
ALTUSDT,gateio,2025-06-02T16:00:00Z,-0.000155
ALTUSDT,gateio,2025-06-02T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-02T00:00:00Z,-0.000109
ALTUSDT,gateio,2025-06-01T16:00:00Z,0.000032
ALTUSDT,gateio,2025-06-01T08:00:00Z,0.00005
ALTUSDT,gateio,2025-06-01T00:00:00Z,-0.00038
ALTUSDT,gateio,2025-05-31T16:00:00Z,-0.000125
ALTUSDT,gateio,2025-05-31T08:00:00Z,0.00005
ALTUSDT,gateio,2025-05-31T00:00:00Z,0.00005
ALTUSDT,gateio,2025-05-30T16:00:00Z,0.00005
ALTUSDT,gateio,2025-05-30T08:00:00Z,0.00005
ALTUSDT,gateio,2025-05-30T00:00:00Z,0.00005
ALTUSDT,gateio,2025-05-29T16:00:00Z,0.00005
ALTUSDT,gateio,2025-05-29T08:00:00Z,0.00005
ALTUSDT,gateio,2025-05-29T00:00:00Z,0.00005
ALTUSDT,gateio,2025-05-28T16:00:00Z,0.00005
ALTUSDT,gateio,2025-05-28T08:00:00Z,0.00005
ALTUSDT,gateio,2025-05-28T00:00:00Z,0.00005
ALTUSDT,gateio,2025-05-27T16:00:00Z,0.00005
ALTUSDT,gateio,2025-05-27T08:00:00Z,-0.000062
ALTUSDT,gateio,2025-05-27T00:00:00Z,0.00005
ALTUSDT,gateio,2025-05-26T16:00:00Z,0.00005
ALTUSDT,gateio,2025-05-26T08:00:00Z,0.00005
ALTUSDT,gateio,2025-05-26T04:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-25T00:00:00Z,-0.00012
ALPINEUSDT,bitget,2025-06-25T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-24T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-24T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-24T08:00:00Z,-0.000258
ALPINEUSDT,bitget,2025-06-24T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-24T00:00:00Z,-0.000216
ALPINEUSDT,bitget,2025-06-24T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-23T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-23T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-23T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-23T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-23T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-23T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-22T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-22T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-22T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-22T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-22T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-22T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-21T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-21T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-21T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-21T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-21T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-21T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-20T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-20T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-20T08:00:00Z,-0.000209
ALPINEUSDT,bitget,2025-06-20T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-20T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-20T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-19T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-19T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-19T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-19T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-19T00:00:00Z,-0.000956
ALPINEUSDT,bitget,2025-06-19T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-18T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-18T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-18T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-18T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-18T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-18T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-17T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-17T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-17T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-17T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-17T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-17T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-16T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-16T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-16T08:00:00Z,-0.00006
ALPINEUSDT,bitget,2025-06-16T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-16T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-16T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-15T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-15T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-15T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-15T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-15T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-15T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-14T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-14T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-14T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-14T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-14T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-14T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-13T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-13T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-13T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-13T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-13T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-13T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-12T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-12T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-12T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-12T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-12T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-12T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-11T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-11T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-11T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-11T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-11T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-11T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-10T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-10T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-10T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-10T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-10T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-10T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-09T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-09T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-09T08:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-09T08:00:00Z,0.000025
ALPINEUSDT,gateio,2025-06-09T00:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-09T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-08T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-08T16:00:00Z,0.00005
ALPINEUSDT,bitget,2025-06-08T12:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-08T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-08T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-07T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-07T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-07T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-06T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-06T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-06T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-05T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-05T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-05T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-04T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-04T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-04T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-03T16:00:00Z,-0.000054
ALPINEUSDT,gateio,2025-06-03T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-03T00:00:00Z,0.00002
ALPINEUSDT,gateio,2025-06-02T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-02T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-02T00:00:00Z,-0.000205
ALPINEUSDT,gateio,2025-06-01T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-01T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-06-01T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-31T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-31T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-31T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-30T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-30T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-30T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-29T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-29T08:00:00Z,-0.00051
ALPINEUSDT,gateio,2025-05-29T00:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-28T16:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-28T08:00:00Z,0.00005
ALPINEUSDT,gateio,2025-05-28T00:00:00Z,-0.000612
ALPINEUSDT,gateio,2025-05-27T16:00:00Z,0.00005
